index	count
88663	10
88664	0
88665	1
88666	0
88667	1
88668	1
88669	34
88670	0
88671	1
88672	1
88673	0
88674	1
88675	0
88676	11
88677	2
88678	0
88679	11
88680	5
88681	26
88682	3
88683	0
88684	56
88685	0
88686	1
88687	7
88688	20
88689	0
88690	0
88691	32
88692	0
88693	12
88694	1
88695	6
88696	1
88697	0
88698	4
88699	1
88700	26
88701	1
88702	5
88703	0
88704	1
88705	4
88706	0
88707	2
88708	0
88709	30
88710	3
88711	0
88712	2
88713	52
88714	0
88715	0
88716	2
88717	96
88718	2
88719	0
88720	0
88721	3
88722	6
88723	5
88724	7
88725	2
88726	16
88727	6
88728	1
88729	1
88730	29
88731	355
88732	4
88733	1
88734	9
88735	0
88736	1
88737	1
88738	61
88739	6
88740	0
88741	0
88742	5
88743	6
88744	11
88745	0
88746	0
88747	0
88748	0
88749	3
88750	1
88751	1
88752	9
88753	57
88754	5
88755	0
88756	1
88757	1
88758	0
88759	22
88760	9
88761	0
88762	0
88763	1
88764	2
88765	0
88766	0
88767	1
88768	0
88769	0
88770	5
88771	10
88772	3
88773	0
88774	34
88775	18
88776	0
88777	10
88778	25
88779	1
88780	0
88781	666
88782	2
88783	2
88784	0
88785	0
88786	0
88787	1
88788	1
88789	14
88790	2
88791	0
88792	0
88793	1
88794	2
88795	4
88796	4
88797	12
88798	1
88799	330
88800	4
88801	0
88802	5
88803	1
88804	0
88805	219
88806	0
88807	1
88808	5
88809	0
88810	0
88811	1
88812	0
88813	34
88814	0
88815	0
88816	2
88817	1
88818	20
88819	1
88820	3
88821	0
88822	1
88823	0
88824	0
88825	2
88826	6
88827	1
88828	0
88829	3
88830	0
88831	6
88832	0
88833	1
88834	3
88835	0
88836	3
88837	0
88838	2
88839	0
88840	0
88841	0
88842	0
88843	3
88844	0
88845	0
88846	0
88847	1
88848	0
88849	1
88850	0
88851	0
88852	1
88853	43
88854	2
88855	0
88856	1
88857	0
88858	23
88859	6
88860	8
88861	59
88862	0
88863	0
88864	0
88865	0
88866	0
88867	46
88868	1
88869	0
88870	21
88871	3
88872	73
88873	6
88874	0
88875	1
88876	25
88877	0
88878	0
88879	1
88880	2
88881	9
88882	24
88883	33
88884	11
88885	28
88886	101
88887	21
88888	0
88889	0
88890	40
88891	0
88892	0
88893	9
88894	9
88895	0
88896	6
88897	21
88898	3
88899	2
88900	0
88901	29
88902	1
88903	0
88904	163
88905	1
88906	0
88907	0
88908	25
88909	1
88910	18
88911	3
88912	1
88913	12
88914	0
88915	1
88916	3
88917	4
88918	22
88919	4
88920	351
88921	1
88922	0
88923	0
88924	2
88925	1
88926	0
88927	0
88928	0
88929	0
88930	0
88931	0
88932	10
88933	5
88934	4
88935	1
88936	0
88937	0
88938	4
88939	2
88940	4
88941	1
88942	2
88943	0
88944	2
88945	3
88946	2
88947	5
88948	0
88949	0
88950	2
88951	1
88952	2
88953	4
88954	0
88955	0
88956	182
88957	36
88958	1
88959	1
88960	1
88961	0
88962	1
88963	13
88964	1
88965	1
88966	103
88967	7
88968	49
88969	6
88970	3
88971	2
88972	0
88973	2
88974	0
88975	13
88976	11
88977	8
88978	0
88979	4
88980	12
88981	0
88982	0
88983	10
88984	1
88985	2
88986	1
88987	3
88988	6
88989	0
88990	1
88991	1
88992	0
88993	49
88994	11
88995	0
88996	10
88997	2
88998	3
88999	0
89000	1
89001	4
89002	4
89003	1
89004	1
89005	3
89006	4
89007	0
89008	0
89009	2
89010	1
89011	4
89012	16
89013	0
89014	37
89015	36
89016	10
89017	8
89018	58
89019	0
89020	1
89021	3
89022	1
89023	0
89024	7
89025	0
89026	1
89027	30
89028	1
89029	0
89030	6
89031	30
89032	10
89033	13
89034	6
89035	5
89036	1
89037	0
89038	2
89039	1
89040	1
89041	30
89042	0
89043	0
89044	0
89045	0
89046	6
89047	1
89048	2
89049	0
89050	1
89051	1
89052	1
89053	3
89054	0
89055	0
89056	2
89057	12
89058	7
89059	4
89060	1
89061	4
89062	0
89063	0
89064	3
89065	0
89066	1
89067	3
89068	20
89069	3
89070	2
89071	6
89072	0
89073	1
89074	0
89075	0
89076	1
89077	0
89078	8
89079	0
89080	18
89081	4
89082	1
89083	0
89084	0
89085	0
89086	1
89087	5
89088	4
89089	4
89090	0
89091	4
89092	4
89093	0
89094	4
89095	8
89096	0
89097	0
89098	5
89099	29
89100	22
89101	1
89102	1
89103	2
89104	0
89105	2
89106	7
89107	6
89108	3
89109	0
89110	0
89111	7
89112	1
89113	3
89114	2
89115	19
89116	1
89117	91
89118	12
89119	5
89120	4
89121	0
89122	14
89123	9
89124	286
89125	5
89126	15
89127	30
89128	42
89129	0
89130	2
89131	5
89132	0
89133	19
89134	12
89135	6
89136	1
89137	10
89138	57
89139	0
89140	3
89141	0
89142	0
89143	0
89144	34
89145	3
89146	3
89147	1
89148	707
89149	2
89150	1
89151	2
89152	0
89153	3
89154	1
89155	0
89156	0
89157	388
89158	0
89159	1
89160	7
89161	32
89162	0
89163	0
89164	1
89165	1
89166	4
89167	0
89168	0
89169	1
89170	27
89171	233
89172	0
89173	0
89174	1
89175	17
89176	0
89177	3
89178	1
89179	1
89180	27
89181	5
89182	2
89183	0
89184	3
89185	2
89186	5
89187	0
89188	3
89189	0
89190	0
89191	10
89192	2
89193	4
89194	7
89195	0
89196	6
89197	0
89198	0
89199	3
89200	4
89201	0
89202	0
89203	0
89204	4
89205	1
89206	0
89207	0
89208	1
89209	0
89210	3
89211	3
89212	1
89213	1
89214	1
89215	17
89216	0
89217	20
89218	4
89219	1
89220	1
89221	26
89222	0
89223	5
89224	10
89225	1
89226	1583
89227	0
89228	26
89229	0
89230	46
89231	9
89232	0
89233	53
89234	0
89235	0
89236	1
89237	1
89238	1
89239	6
89240	0
89241	235
89242	6
89243	0
89244	1
89245	0
89246	0
89247	0
89248	0
89249	3
89250	304
89251	43
89252	0
89253	0
89254	1
89255	1
89256	8
89257	0
89258	10
89259	2
89260	0
89261	0
89262	0
89263	2
89264	1
89265	1
89266	2
89267	1
89268	1
89269	1
89270	0
89271	39
89272	0
89273	0
89274	2
89275	1
89276	7
89277	1
89278	6
89279	6
89280	3
89281	4
89282	1
89283	2
89284	1
89285	1
89286	3
89287	7
89288	1
89289	0
89290	3
89291	1
89292	0
89293	0
89294	4
89295	12
89296	0
89297	0
89298	1
89299	2
89300	4
89301	3
89302	0
89303	1
89304	0
89305	1
89306	1
89307	0
89308	21
89309	0
89310	9
89311	3
89312	3
89313	0
89314	0
89315	0
89316	57
89317	2
89318	5
89319	4
89320	1
89321	4
89322	2
89323	1
89324	4
89325	8
89326	0
89327	55
89328	0
89329	0
89330	51
89331	5
89332	2
89333	15
89334	8
89335	0
89336	0
89337	2
89338	1
89339	2
89340	16
89341	0
89342	0
89343	2
89344	3
89345	13
89346	0
89347	1
89348	0
89349	3
89350	7
89351	1
89352	19
89353	1
89354	0
89355	1
89356	2
89357	0
89358	1
89359	8
89360	26
89361	45
89362	0
89363	2
89364	0
89365	5
89366	2
89367	5
89368	2
89369	1
89370	23
89371	0
89372	72
89373	1
89374	5
89375	9
89376	1
89377	0
89378	2
89379	1
89380	69
89381	0
89382	15
89383	0
89384	1
89385	1
89386	1
89387	0
89388	0
89389	0
89390	8
89391	1
89392	5
89393	42
89394	3
89395	0
89396	1
89397	2
89398	10
89399	16
89400	1
89401	4
89402	17
89403	3
89404	2
89405	0
89406	0
89407	2
89408	15
89409	0
89410	2
89411	1
89412	1
89413	948
89414	0
89415	0
89416	1
89417	1
89418	0
89419	25
89420	0
89421	0
89422	1
89423	1
89424	2
89425	0
89426	31
89427	0
89428	0
89429	0
89430	0
89431	1
89432	0
89433	2
89434	0
89435	3
89436	0
89437	0
89438	1
89439	1
89440	3
89441	1
89442	0
89443	12
89444	0
89445	0
89446	0
89447	8
89448	2
89449	0
89450	0
89451	0
89452	0
89453	0
89454	3
89455	61
89456	1
89457	1
89458	2
89459	1
89460	2
89461	1
89462	2
89463	1
89464	0
89465	0
89466	2
89467	1
89468	0
89469	2
89470	1
89471	1
89472	1
89473	0
89474	0
89475	1
89476	27
89477	14
89478	1
89479	0
89480	1
89481	0
89482	0
89483	0
89484	0
89485	0
89486	0
89487	0
89488	0
89489	1
89490	1
89491	1
89492	1
89493	2
89494	0
89495	0
89496	0
89497	0
89498	44
89499	1
89500	1
89501	0
89502	1
89503	0
89504	2
89505	0
89506	0
89507	2
89508	1
89509	0
89510	0
89511	0
89512	0
89513	0
89514	0
89515	0
89516	1
89517	0
89518	6
89519	1
89520	1
89521	2
89522	0
89523	0
89524	0
89525	3
89526	3
89527	4
89528	0
89529	2
89530	0
89531	1
89532	0
89533	0
89534	1
89535	2
89536	0
89537	0
89538	1
89539	0
89540	0
89541	3
89542	1
89543	0
89544	0
89545	252
89546	0
89547	1
89548	1
89549	0
89550	1
89551	0
89552	1
89553	1
89554	0
89555	0
89556	0
89557	0
89558	1
89559	0
89560	1
89561	0
89562	0
89563	0
89564	23
89565	1
89566	0
89567	1
89568	0
89569	17
89570	1
89571	1
89572	8
89573	6
89574	5
89575	121
89576	0
89577	4
89578	1
89579	0
89580	0
89581	0
89582	22
89583	1
89584	0
89585	1
89586	0
89587	0
89588	0
89589	0
89590	1
89591	0
89592	4
89593	4
89594	1
89595	1
89596	2
89597	0
89598	0
89599	1
89600	0
89601	1
89602	1
89603	1
89604	2
89605	49
89606	1
89607	209
89608	94
89609	3
89610	22
89611	2
89612	5
89613	0
89614	5
89615	3
89616	13
89617	3
89618	1428
89619	63
89620	0
89621	0
89622	164
89623	19
89624	0
89625	6
89626	1
89627	26
89628	14
89629	1
89630	0
89631	0
89632	16
89633	1
89634	0
89635	2
89636	0
89637	1
89638	1
89639	0
89640	1
89641	1
89642	0
89643	0
89644	23
89645	0
89646	0
89647	3
89648	2
89649	37
89650	0
89651	1
89652	4
89653	4
89654	0
89655	23
89656	1
89657	13
89658	6
89659	2
89660	2
89661	35
89662	0
89663	0
89664	1
89665	5
89666	0
89667	1
89668	1
89669	1
89670	38
89671	36
89672	3
89673	3
89674	68
89675	18
89676	1
89677	73
89678	0
89679	19
89680	1
89681	3
89682	23
89683	3
89684	36
89685	0
89686	20
89687	2
89688	37
89689	8
89690	137
89691	3
89692	7
89693	51
89694	3
89695	0
89696	4
89697	0
89698	0
89699	160
89700	4
89701	0
89702	1
89703	4
89704	3
89705	4
89706	2
89707	1
89708	1
89709	0
89710	1
89711	0
89712	0
89713	0
89714	0
89715	0
89716	0
89717	1
89718	0
89719	0
89720	6
89721	8
89722	2
89723	9
89724	1
89725	9
89726	1
89727	1
89728	0
89729	0
89730	55
89731	0
89732	3
89733	0
89734	1
89735	18
89736	0
89737	136
89738	0
89739	2
89740	0
89741	24
89742	3
89743	9
89744	0
89745	70
89746	1
89747	0
89748	31
89749	2
89750	2
89751	4
89752	7
89753	2
89754	25
89755	12
89756	0
89757	0
89758	4
89759	3
89760	0
89761	1
89762	24
89763	2
89764	0
89765	2
89766	0
89767	3
89768	1
89769	1
89770	1
89771	7
89772	0
89773	0
89774	3
89775	2
89776	0
89777	0
89778	1
89779	135
89780	0
89781	1
89782	0
89783	1
89784	0
89785	0
89786	873
89787	0
89788	3
89789	0
89790	1
89791	4
89792	1
89793	0
89794	1
89795	1
89796	0
89797	0
89798	0
89799	0
89800	0
89801	60
89802	5
89803	0
89804	3
89805	0
89806	0
89807	0
89808	1
89809	8
89810	0
89811	1
89812	1
89813	2
89814	0
89815	2
89816	0
89817	0
89818	4
89819	0
89820	1
89821	1
89822	6
89823	2
89824	2
89825	2
89826	1
89827	2
89828	1
89829	5
89830	1
89831	1
89832	2
89833	2
89834	8
89835	0
89836	0
89837	0
89838	4
89839	0
89840	276
89841	8
89842	63
89843	2
89844	1
89845	0
89846	2
89847	0
89848	0
89849	0
89850	0
89851	6
89852	0
89853	0
89854	0
89855	0
89856	0
89857	0
89858	0
89859	1
89860	0
89861	5
89862	214
89863	7
89864	0
89865	48
89866	4
89867	1
89868	4
89869	1
89870	2
89871	0
89872	1
89873	80
89874	2
89875	10
89876	2
89877	8
89878	8
89879	15
89880	2
89881	11
89882	0
89883	1
89884	2
89885	6
89886	3
89887	10
89888	0
89889	3
89890	1
89891	1
89892	1
89893	1
89894	2
89895	0
89896	0
89897	3
89898	0
89899	0
89900	2
89901	0
89902	2
89903	0
89904	8
89905	3
89906	1
89907	3
89908	13
89909	0
89910	0
89911	0
89912	0
89913	0
89914	0
89915	0
89916	2
89917	0
89918	14
89919	3
89920	1
89921	1
89922	4
89923	5
89924	4
89925	2
89926	1
89927	0
89928	3
89929	0
89930	9
89931	1
89932	1
89933	4
89934	12
89935	0
89936	2
89937	1
89938	84
89939	2
89940	3
89941	1
89942	1
89943	1
89944	0
89945	1
89946	0
89947	1
89948	0
89949	0
89950	18
89951	4
89952	0
89953	1
89954	2
89955	6
89956	1
89957	0
89958	32
89959	38
89960	1
89961	4
89962	0
89963	31
89964	2
89965	10
89966	1
89967	0
89968	2
89969	35
89970	3
89971	3
89972	7
89973	1
89974	19
89975	19
89976	6
89977	0
89978	23
89979	1
89980	0
89981	6
89982	4
89983	3
89984	15
89985	10
89986	0
89987	3
89988	2
89989	2
89990	4
89991	27
89992	14
89993	26
89994	18
89995	15
89996	2
89997	8
89998	2
89999	4
90000	1
90001	11
90002	6
90003	1
90004	2
90005	137
90006	1
90007	1
90008	2
90009	1
90010	22
90011	0
90012	0
90013	2
90014	8
90015	2
90016	10
90017	1
90018	6
90019	54
90020	0
90021	0
90022	0
90023	1
90024	6
90025	1
90026	8
90027	0
90028	3
90029	1
90030	5
90031	1
90032	3
90033	0
90034	0
90035	3
90036	2
90037	1
90038	0
90039	3
90040	2
90041	0
90042	5
90043	19
90044	0
90045	0
90046	0
90047	0
90048	0
90049	180
90050	7
90051	2
90052	71
90053	68
90054	10
90055	25
90056	1
90057	0
90058	0
90059	0
90060	3
90061	64
90062	0
90063	76
90064	106
90065	1
90066	2
90067	1
90068	0
90069	1
90070	1
90071	1
90072	1
90073	1
90074	0
90075	0
90076	0
90077	0
90078	1
90079	0
90080	1
90081	0
90082	0
90083	0
90084	1
90085	0
90086	3
90087	2
90088	0
90089	1
90090	0
90091	1
90092	2
90093	8
90094	6
90095	8
90096	2
90097	1
90098	2
90099	0
90100	3
90101	0
90102	0
90103	0
90104	1
90105	1
90106	0
90107	7
90108	7
90109	43
90110	0
90111	1
90112	0
90113	1
90114	3
90115	1
90116	1
90117	1
90118	0
90119	13
90120	631
90121	0
90122	0
90123	0
90124	0
90125	4
90126	0
90127	0
90128	9
90129	1
90130	212
90131	0
90132	2
90133	0
90134	2
90135	1
90136	1
90137	1
90138	0
90139	6
90140	98
90141	0
90142	0
90143	0
90144	7
90145	0
90146	0
90147	1
90148	6
90149	1
90150	1
90151	4
90152	1
90153	0
90154	6
90155	1
90156	0
90157	0
90158	1
90159	11
90160	0
90161	9
90162	4
90163	3
90164	1
90165	1
90166	0
90167	0
90168	17
90169	2
90170	511
90171	1107
90172	6
90173	13
90174	7
90175	0
90176	1
90177	12
90178	2
90179	0
90180	212
90181	1
90182	85
90183	11
90184	3
90185	3
90186	299
90187	11
90188	4
90189	0
90190	1
90191	0
90192	5
90193	0
90194	1
90195	0
90196	1
90197	1
90198	1
90199	0
90200	27
90201	1
90202	1
90203	0
90204	1
90205	1
90206	1
90207	3
90208	1
90209	0
90210	32
90211	214
90212	7
90213	0
90214	19
90215	1
90216	0
90217	2
90218	31
90219	1
90220	5
90221	1
90222	5
90223	1
90224	0
90225	4
90226	6
90227	0
90228	0
90229	5
90230	3
90231	8
90232	0
90233	13
90234	130
90235	40
90236	1
90237	6
90238	0
90239	0
90240	3
90241	0
90242	2
90243	1
90244	0
90245	4
90246	11
90247	5
90248	9
90249	25
90250	5
90251	0
90252	142
90253	10
90254	2
90255	88
90256	0
90257	1
90258	17
90259	2
90260	0
90261	5
90262	1
90263	62
90264	5
90265	2
90266	0
90267	6
90268	3
90269	6
90270	3
90271	0
90272	0
90273	0
90274	49
90275	1
90276	3
90277	0
90278	4
90279	0
90280	0
90281	1
90282	0
90283	7
90284	1
90285	1
90286	1
90287	31
90288	3
90289	2
90290	0
90291	0
90292	1
90293	0
90294	0
90295	1
90296	0
90297	1
90298	1
90299	3
90300	1
90301	0
90302	0
90303	432
90304	1
90305	0
90306	0
90307	53
90308	0
90309	1
90310	88
90311	2
90312	0
90313	21
90314	7
90315	39
90316	19
90317	0
90318	1
90319	176
90320	57
90321	159
90322	15
90323	1
90324	3
90325	0
90326	1
90327	16
90328	0
90329	11
90330	46
90331	2
90332	9
90333	1
90334	18
90335	0
90336	265
90337	213
90338	119
90339	131
90340	136
90341	1
90342	1
90343	1
90344	1
90345	52
90346	0
90347	0
90348	4
90349	0
90350	0
90351	149
90352	0
90353	0
90354	6
90355	0
90356	0
90357	0
90358	0
90359	13
90360	0
90361	0
90362	0
90363	41
90364	0
90365	2
90366	1
90367	1
90368	3
90369	9
90370	1
90371	1
90372	0
90373	0
90374	1
90375	1
90376	0
90377	0
90378	0
90379	0
90380	2
90381	14
90382	0
90383	1
90384	0
90385	136
90386	1
90387	9
90388	0
90389	2
90390	1
90391	15
90392	0
90393	2
90394	1
90395	0
90396	0
90397	15
90398	0
90399	1
90400	4
90401	0
90402	0
90403	2
90404	2
90405	6
90406	58
90407	4
90408	16
90409	11
90410	0
90411	1
90412	1
90413	9
90414	5
90415	200
90416	1
90417	3
90418	0
90419	16
90420	1
90421	0
90422	0
90423	1
90424	3
90425	0
90426	0
90427	26
90428	0
90429	40
90430	24
90431	12
90432	1
90433	17
90434	0
90435	0
90436	0
90437	11
90438	0
90439	4
90440	930
90441	5
90442	9
90443	0
90444	1
90445	1
90446	67
90447	0
90448	55
90449	4
90450	0
90451	17
90452	0
90453	20
90454	4
90455	3
90456	17
90457	39
90458	8
90459	0
90460	2
90461	4
90462	2
90463	9
90464	1
90465	6
90466	0
90467	0
90468	2
90469	3
90470	6
90471	0
90472	2
90473	0
90474	797
90475	4
90476	3
90477	1
90478	6
90479	0
90480	3
90481	23
90482	0
90483	5
90484	1
90485	0
90486	0
90487	0
90488	2
90489	324
90490	412
90491	166
90492	111
90493	1
90494	1
90495	0
90496	1
90497	0
90498	0
90499	1
90500	12
90501	0
90502	7
90503	0
90504	3
90505	0
90506	0
90507	0
90508	5
90509	6
90510	1
90511	0
90512	15
90513	13
90514	1
90515	5
90516	3
90517	2
90518	6
90519	0
90520	24
90521	44
90522	0
90523	0
90524	0
90525	0
90526	2
90527	13
90528	17
90529	28
90530	1
90531	0
90532	13
90533	161
90534	0
90535	14
90536	23
90537	3
90538	1
90539	1
90540	0
90541	0
90542	2
90543	17
90544	0
90545	11
90546	1
90547	2
90548	0
90549	1
90550	10
90551	1
90552	1
90553	0
90554	2
90555	0
90556	0
90557	5
90558	0
90559	2
90560	2
90561	0
90562	1
90563	0
90564	3
90565	0
90566	1
90567	15
90568	0
90569	0
90570	0
90571	2
90572	2
90573	7
90574	0
90575	0
90576	13
90577	0
90578	15
90579	1
90580	0
90581	15
90582	13
90583	0
90584	1
90585	40
90586	4
90587	9
90588	0
90589	0
90590	0
90591	1
90592	11
90593	2
90594	3
90595	0
90596	0
90597	0
90598	0
90599	0
90600	1
90601	2
90602	0
90603	2
90604	15
90605	0
90606	5
90607	0
90608	1
90609	1
90610	2
90611	18
90612	1
90613	1
90614	2
90615	0
90616	1
90617	0
90618	0
90619	1
90620	1
90621	6
90622	0
90623	0
90624	1
90625	16
90626	18
90627	5
90628	6
90629	0
90630	1
90631	1
90632	0
90633	0
90634	0
90635	0
90636	9
90637	1
90638	0
90639	0
90640	0
90641	1
90642	1
90643	3
90644	1
90645	7
90646	4
90647	8
90648	1
90649	75
90650	1
90651	4
90652	1
90653	103
90654	1
90655	1
90656	8
90657	11
90658	2
90659	0
90660	0
90661	12
90662	3
90663	0
90664	9
90665	1
90666	0
90667	1
90668	5
90669	19
90670	13
90671	3
90672	14
90673	0
90674	0
90675	36
90676	0
90677	0
90678	0
90679	4
90680	981
90681	13
90682	5
90683	1
90684	3
90685	1
90686	0
90687	0
90688	8
90689	39
90690	5
90691	1
90692	11
90693	0
90694	4
90695	3
90696	0
90697	1
90698	7
90699	505
90700	1
90701	33
90702	0
90703	1
90704	1
90705	1
90706	0
90707	0
90708	1
90709	1
90710	2
90711	9
90712	1
90713	0
90714	0
90715	5
90716	1
90717	1
90718	7
90719	1
90720	0
90721	2
90722	9
90723	2
90724	0
90725	3
90726	5
90727	0
90728	2
90729	4
90730	0
90731	1
90732	148
90733	1
90734	1
90735	7
90736	0
90737	10
90738	1
90739	3
90740	2
90741	14
90742	0
90743	5
90744	9
90745	0
90746	0
90747	2
90748	10
90749	1
90750	1
90751	1
90752	2
90753	1
90754	0
90755	8
90756	0
90757	2
90758	11
90759	0
90760	0
90761	9
90762	2
90763	1
90764	1
90765	1
90766	0
90767	0
90768	4
90769	8
90770	0
90771	0
90772	1
90773	1
90774	1
90775	2
90776	0
90777	1
90778	4
90779	4
90780	0
90781	0
90782	0
90783	0
90784	0
90785	21
90786	7
90787	2
90788	0
90789	0
90790	0
90791	0
90792	0
90793	0
90794	0
90795	0
90796	1
90797	2
90798	1
90799	103
90800	604
90801	0
90802	0
90803	1
90804	0
90805	3
90806	1
90807	1
90808	0
90809	0
90810	1093
90811	3
90812	14
90813	0
90814	1
90815	1
90816	0
90817	2
90818	137
90819	6
90820	0
90821	4
90822	1
90823	0
90824	0
90825	0
90826	2
90827	0
90828	1
90829	1
90830	34
90831	0
90832	0
90833	4
90834	0
90835	13
90836	0
90837	5
90838	0
90839	0
90840	0
90841	1
90842	0
90843	3
90844	2
90845	8
90846	2
90847	8
90848	0
90849	6
90850	1
90851	0
90852	4
90853	5
90854	7
90855	1
90856	0
90857	9
90858	5
90859	0
90860	1
90861	1
90862	1
90863	7
90864	0
90865	1
90866	6
90867	0
90868	6
90869	9
90870	0
90871	74
90872	0
90873	7
90874	1
90875	5
90876	27
90877	8
90878	0
90879	0
90880	2
90881	6
90882	0
90883	0
90884	0
90885	0
90886	2
90887	0
90888	0
90889	15
90890	9
90891	0
90892	1
90893	0
90894	9
90895	0
90896	6
90897	0
90898	5
90899	0
90900	0
90901	0
90902	10
90903	6
90904	1
90905	2
90906	18
90907	3
90908	16
90909	3
90910	36
90911	1
90912	1
90913	7
90914	48
90915	1
90916	0
90917	0
90918	0
90919	1
90920	8
90921	0
90922	1
90923	8
90924	7
90925	1
90926	1
90927	1
90928	3
90929	263
90930	5
90931	8
90932	2
90933	449
90934	552
90935	1
90936	1173
90937	1
90938	1
90939	29
90940	28
90941	0
90942	338
90943	6
90944	1
90945	8
90946	2
90947	1
90948	1
90949	7
90950	24
90951	24
90952	28
90953	36
90954	0
90955	1
90956	444
90957	7
90958	1
90959	1
90960	1
90961	2
90962	1
90963	797
90964	0
90965	4
90966	1
90967	1
90968	4
90969	1
90970	43
90971	1
90972	9
90973	0
90974	2
90975	3
90976	0
90977	1
90978	349
90979	0
90980	10
90981	14
90982	28
90983	1
90984	3
90985	2
90986	0
90987	0
90988	9
90989	1
90990	2
90991	3
90992	0
90993	0
90994	0
90995	10
90996	24
90997	1
90998	0
90999	17
91000	8
91001	3
91002	6
91003	0
91004	22
91005	0
91006	2
91007	3
91008	5
91009	3
91010	0
91011	1
91012	1
91013	2
91014	7
91015	3
91016	0
91017	3
91018	5
91019	3
91020	0
91021	1
91022	0
91023	2
91024	1
91025	0
91026	37
91027	0
91028	0
91029	1
91030	1
91031	2
91032	50
91033	0
91034	0
91035	12
91036	7
91037	1
91038	6
91039	0
91040	1
91041	1
91042	0
91043	0
91044	0
91045	0
91046	1
91047	1
91048	5
91049	12
91050	1
91051	0
91052	6
91053	5
91054	11
91055	0
91056	1
91057	0
91058	3
91059	0
91060	1
91061	1
91062	1
91063	30
91064	0
91065	0
91066	1
91067	0
91068	1
91069	2
91070	0
91071	1
91072	130
91073	18
91074	0
91075	0
91076	1
91077	0
91078	1
91079	2
91080	1
91081	15
91082	2
91083	5
91084	1
91085	0
91086	1
91087	4
91088	0
91089	2
91090	0
91091	0
91092	11
91093	0
91094	4
91095	4
91096	0
91097	0
91098	0
91099	2
91100	0
91101	10
91102	2
91103	1
91104	24
91105	2
91106	7
91107	1
91108	1753
91109	1
91110	0
91111	0
91112	0
91113	1
91114	0
91115	12
91116	0
91117	0
91118	0
91119	114
91120	0
91121	1
91122	1
91123	0
91124	0
91125	14
91126	0
91127	0
91128	3
91129	0
91130	3
91131	2
91132	1
91133	3
91134	0
91135	0
91136	19
91137	50
91138	11
91139	0
91140	1
91141	2
91142	0
91143	0
91144	0
91145	10
91146	26
91147	0
91148	5
91149	0
91150	2
91151	6
91152	0
91153	4
91154	0
91155	0
91156	1
91157	0
91158	1
91159	0
91160	0
91161	0
91162	1
91163	0
91164	1
91165	0
91166	0
91167	3
91168	0
91169	0
91170	1
91171	1
91172	0
91173	2
91174	5
91175	1
91176	0
91177	48
91178	2
91179	5
91180	11
91181	13
91182	1
91183	0
91184	0
91185	0
91186	0
91187	1
91188	2
91189	0
91190	0
91191	0
91192	0
91193	2
91194	1
91195	0
91196	0
91197	0
91198	9
91199	4
91200	0
91201	2
91202	1
91203	1
91204	0
91205	0
91206	0
91207	0
91208	1
91209	0
91210	0
91211	1
91212	0
91213	0
91214	2
91215	1
91216	1
91217	1
91218	1
91219	0
91220	3
91221	1
91222	0
91223	0
91224	1
91225	1
91226	0
91227	1
91228	0
91229	0
91230	0
91231	1
91232	1
91233	1
91234	1
91235	1
91236	0
91237	4
91238	1
91239	1
91240	0
91241	0
91242	1
91243	1
91244	0
91245	0
91246	0
91247	1
91248	2
91249	0
91250	4
91251	2
91252	2
91253	6
91254	1
91255	0
91256	6
91257	0
91258	1
91259	1
91260	0
91261	1
91262	1
91263	0
91264	4
91265	0
91266	7
91267	2
91268	2
91269	25
91270	0
91271	3
91272	0
91273	1
91274	0
91275	0
91276	133
91277	1
91278	0
91279	0
91280	1
91281	6
91282	0
91283	26
91284	0
91285	14
91286	7
91287	0
91288	687
91289	0
91290	0
91291	1
91292	0
91293	1
91294	31
91295	9
91296	1
91297	3
91298	0
91299	0
91300	0
91301	1
91302	4
91303	1
91304	1
91305	0
91306	0
91307	6
91308	0
91309	1
91310	4
91311	1
91312	1
91313	0
91314	0
91315	2
91316	1
91317	6
91318	2
91319	2
91320	2
91321	2
91322	4
91323	2
91324	0
91325	0
91326	3
91327	1
91328	0
91329	0
91330	36
91331	0
91332	0
91333	51
91334	7
91335	2
91336	3
91337	2
91338	8
91339	3
91340	6
91341	1
91342	0
91343	1
91344	0
91345	1
91346	0
91347	3
91348	0
91349	2
91350	2
91351	0
91352	1
91353	1
91354	0
91355	1
91356	0
91357	114
91358	1
91359	2
91360	0
91361	0
91362	37
91363	6
91364	78
91365	0
91366	2
91367	15
91368	0
91369	1
91370	6
91371	5
91372	0
91373	0
91374	34
91375	0
91376	1
91377	0
91378	0
91379	0
91380	3
91381	11
91382	1
91383	0
91384	0
91385	1
91386	1
91387	1
91388	2
91389	1
91390	0
91391	0
91392	0
91393	1
91394	0
91395	9
91396	10
91397	5
91398	5
91399	2
91400	1
91401	1
91402	0
91403	25
91404	0
91405	1
91406	3
91407	3
91408	6
91409	8
91410	8
91411	7
91412	3
91413	6
91414	0
91415	1
91416	2
91417	0
91418	3
91419	16
91420	13
91421	2
91422	1
91423	0
91424	0
91425	6
91426	1
91427	4
91428	0
91429	6
91430	1
91431	8
91432	1565
91433	2
91434	1
91435	1
91436	2
91437	0
91438	3
91439	1
91440	3
91441	8
91442	0
91443	25
91444	1
91445	2
91446	0
91447	0
91448	1
91449	0
91450	0
91451	0
91452	1
91453	8
91454	0
91455	10
91456	2
91457	4
91458	2
91459	5
